,price_doc
1350,4713524.062783235
1351,4765961.805947053
1352,6251134.8718381
1353,7003176.279987832
1354,6432689.437869145
1355,10602351.544364955
1356,7176052.436636204
1357,3450262.997936869
1358,12398417.529887313
1359,10085180.458901001
1360,7347194.279972091
1361,4281718.7603140585
1362,8734982.550997978
1363,3343592.785273216
1364,8531729.335578514
1365,4461335.722118761
1366,10385123.384526832
1367,4361956.708930699
1368,6833866.672245158
1369,3245722.5772029357
1370,6595376.867514744
1371,9208875.066598427
1372,4777047.9466074975
1373,5516474.955041144
1374,6019835.877779166
1375,7765536.374146717
1376,6618864.287387972
1377,11300224.664061684
1378,8195853.074790874
1379,8686530.44377137
1380,6596599.092460025
1381,4347432.559092312
1382,8146432.069642215
1383,10632080.061281025
1384,11717303.11235667
1385,20891515.419238232
1386,6212100.5356053505
1387,971845.3233698012
1388,6894579.437712209
1389,8742542.85789287
1390,3043739.331103746
1391,5855462.024835432
1392,3037742.549129532
1393,7929175.933407606
1394,5818553.998622449
1395,9535472.46279441
1396,3414761.9007669203
1397,4712037.459266721
1398,9270146.990243737
1399,6129655.640013259
1400,4294204.924641171
1401,6067436.188763073
1402,4349604.606620015
1403,19847902.927265886
1404,3425742.0228503067
1405,8557688.07433313
1406,10326275.75852333
1407,4151581.9261620757
1408,14391334.321945712
1409,4247501.676678702
1410,5173480.944809992
1411,6575243.474974195
1412,8727735.74311087
1413,10123734.691277722
1414,4186128.563295556
1415,15376001.33028971
1416,4137505.6571068508
1417,3202484.4627425075
1418,3612675.1831681915
1419,15930231.146112507
1420,8004113.263174621
1421,3641962.1269457727
1422,3516479.4954566727
1423,3080231.0519797155
1424,4026365.465321287
1425,4794853.375905559
1426,6682990.430252008
1427,7086174.562990007
1428,6399026.261007608
1429,4940665.095564603
1430,4244745.188288173
1431,7223121.988598335
1432,4702062.635878565
1433,3599427.232763711
1434,4315615.51858974
1435,8044149.621467305
1436,4950596.656367993
1437,3538956.0338794664
1438,6717635.573016883
1439,8053051.765323943
1440,6176229.974131693
1441,8249796.008244532
1442,4182665.0651457333
1443,4966487.198119149
1444,4536520.65689989
1445,5348093.545790048
1446,4238476.819825356
1447,6167725.214264102
1448,4766419.4533485025
1449,14603614.847231327
1450,15730493.345821386
1451,7190317.909649896
1452,9301723.795197437
1453,11502548.89276413
1454,6870575.192413572
1455,16685087.409697102
1456,6555429.633994849
1457,5702592.054500212
1458,9337256.818388304
1459,8417221.316008274
1460,5284294.669053701
1461,5034992.486819857
1462,4917600.737620098
1463,5890097.521532194
1464,6607753.609051245
1465,5872562.94314481
1466,8709088.645886347
1467,25484297.06518174
1468,6639177.603395618
1469,9005551.90106876
1470,3196312.9326287443
1471,6968852.873038581
1472,11411104.234680166
1473,9872260.458596032
1474,5852587.905902224
1475,11466646.70031482
1476,12063790.73764135
1477,6068282.148826243
1478,6562552.181061082
1479,4032504.512856161
1480,9130290.995824223
1481,5999300.015470591
1482,10167046.81673546
1483,4083500.8620578386
1484,5526463.232589669
1485,12347134.515401652
1486,7191519.679614645
1487,9700697.370816423
1488,5657103.62046497
1489,7270081.636074218
1490,5164715.086050187
1491,7768894.232879456
1492,17713754.01527124
1493,12067545.945762971
1494,9954562.11393226
1495,31524793.717630748
1496,6402314.54620873
1497,4082448.0422993395
1498,5574030.319603582
1499,4480391.3174091475
1500,7792230.620708668
1501,4443853.650738822
1502,4251908.971414861
1503,10776019.198318727
1504,5072906.05112835
1505,5755471.721289844
1506,4677993.390603539
1507,6951604.953284523
1508,8679666.904782215
1509,10332995.328841759
1510,8316730.689070659
1511,4516184.740249097
1512,4168750.692998758
1513,6804339.9417998195
1514,9001609.042319207
1515,12499274.922634393
1516,3768670.285374557
1517,10173688.159776416
1518,4431565.713334388
1519,12084047.077349287
1520,7048510.423309486
1521,8994603.348127702
1522,13264473.340442844
1523,5739394.188461467
1524,3607296.878543922
1525,5980967.969110852
1526,6898978.962266735
1527,35442236.940931424
1528,21752126.655932654
1529,9746020.934342433
1530,6970361.728790325
1531,4594238.526495935
1532,13751539.46221818
1533,9139776.23490594
1534,7049851.232910917
1535,3714660.032195351
1536,9061984.693853887
1537,5631314.267625031
1538,2098461.1288728714
1539,5071733.147665101
1540,6714495.447300192
1541,7871440.078426605
1542,5906409.22932115
1543,11269408.549465893
1544,9189751.528137147
1545,4882653.11115465
1546,5108871.695948171
1547,10797739.512921581
1548,5635243.671251465
1549,4657344.365666988
1550,6826898.739670805
1551,6514896.583574665
1552,4742817.951437326
1553,7833621.47426117
1554,4619849.02190375
1555,15683897.438157743
1556,3630301.155938528
1557,3542189.5318524363
1558,9238121.235874513
1559,8219643.492033648
1560,3768534.0186350327
1561,7416910.225582566
1562,6225581.049603309
1563,7705658.1479627825
1564,7320714.287678552
1565,10665506.398149557
1566,17516835.9909639
1567,3414507.374671008
1568,6562387.191127387
1569,38878457.586792566
1570,4944827.400321858
1571,3187896.985620543
1572,8783283.69338043
1573,13480123.182829395
1574,11157984.068083651
1575,6975793.651380203
1576,15223619.139274564
1577,7370828.6220574565
1578,6803399.995570349
1579,8337041.246793507
1580,8297074.12984015
1581,5297496.724909391
1582,11650092.507830111
1583,5176229.9204797195
1584,3818838.5670852168
1585,5503655.203071514
1586,7287749.080744922
1587,11537973.240806328
1588,5268144.453705037
1589,7065577.480077248
1590,10103612.233154945
1591,6918672.746297255
1592,6169425.460374527
1593,4113289.703961628
1594,4761902.687068329
1595,3056897.265590309
1596,13092121.480456356
1597,5137510.503770343
1598,4250225.307123857
1599,3204950.4902995857
1600,5116601.895879614
1601,11569028.67000514
1602,21082632.825534075
1603,7078671.316376727
1604,3796855.157496359
1605,3982229.7165842047
1606,5056737.600236397
1607,26907159.778379787
1608,5560038.306683025
1609,3309913.3432414522
1610,6946418.72726073
1611,9554874.430310225
1612,11148909.799405575
1613,5285160.486778723
1614,46078390.24074156
1615,7958824.155857025
1616,10678511.560489021
1617,6600105.605657685
1618,4996651.215401657
1619,6372785.944315769
1620,8101277.617800452
1621,7194263.361991164
1622,3696308.507450882
1623,11804537.960676491
1624,7647770.579756389
1625,8939363.222707069
1626,9966499.53074387
1627,6109317.717744306
1628,5749871.786368432
1629,3801443.305476888
1630,5219047.364945559
1631,6898800.718097902
1632,6882192.528018963
1633,5260984.198792685
1634,3691961.6800852823
1635,8326767.847933596
1636,3678119.585743775
1637,14924828.895396579
1638,15593555.91199553
1639,9680088.004799528
1640,10271101.976187529
1641,7814593.889201807
1642,7550889.150397769
1643,8944531.745814104
1644,6771953.49564123
1645,8130007.038863227
1646,12694269.771429364
1647,3002878.297978536
1648,9244042.066102052
1649,21101738.93249169
1650,9836263.404133812
1651,11424628.752287703
1652,9243810.450305952
1653,8784899.898777641
1654,6621719.570814306
1655,6054596.098621355
1656,3515162.925177412
1657,13389782.642345494
1658,2117623.6697037225
1659,3611550.4756671363
1660,3296289.6964136674
1661,7150768.971603466
1662,12573844.442508051
1663,10085340.783005128
1664,6597341.536923595
1665,7351149.248121987
1666,6009928.20647731
1667,2864792.173892705
1668,4067683.440361309
1669,9817367.139838643
1670,4706063.202250131
1671,27419453.81311957
1672,6978109.066519626
1673,5908596.050889676
1674,4862179.475905599
1675,9684467.861960083
1676,4173137.9549160325
1677,9194822.11610277
1678,4652396.195904093
1679,7202180.164900985
1680,4930719.041127291
1681,6636688.170006058
1682,5733670.268323086
1683,13966510.119779227
1684,11176874.455842284
1685,12704028.351203462
1686,6900924.144068773
1687,8567739.519670336
1688,9663539.14661314
1689,8667557.80919969
1690,17883250.90371711
1691,9800006.752606172
1692,9104373.255294828
1693,11925996.787085794
1694,10811290.998281829
1695,5568819.016615322
1696,12616621.022697126
1697,12880118.831093038
1698,8209231.248345478
1699,6843938.197375697
1700,8365842.158307501
1701,18935356.01965253
1702,5431565.440013853
1703,11784542.824707203
1704,7587040.878690231
1705,12146977.939515702
1706,7213607.033878784
1707,6069360.801745126
1708,5892037.188228252
1709,6052736.861221549
1710,13842213.993631747
1711,6936178.590044113
1712,8111899.851417787
1713,4740584.907435865
1714,8031534.708398901
1715,3296289.6964136674
1716,4717368.813578274
1717,4597118.037247586
1718,14079526.852766667
1719,8110913.156214024
1720,3109671.1285701613
1721,12499158.147948738
1722,23379962.014354423
1723,11555209.79450584
1724,6763263.985294139
1725,7417862.086034641
1726,10182778.846747873
1727,8461796.924345987
1728,3293756.01862898
1729,4547358.9193445
1730,7600450.878451291
1731,17290378.390579775
1732,8625057.769182099
1733,9771980.864943957
1734,6083807.004838303
1735,4390425.040763188
1736,7675802.915777259
1737,27228546.384327594
1738,4943952.463233775
1739,7082753.856029233
1740,8295147.9732371485
1741,7321028.624152834
1742,6732355.071456195
1743,5873147.819167836
1744,5314244.785868207
1745,11735099.787155967
1746,6096211.720226654
1747,9000250.281635802
1748,5999300.015470591
1749,4739156.998432225
1750,6345678.47992187
1751,6419200.286631783
1752,9701968.631985072
1753,16306663.889080504
1754,12470446.432339648
1755,13297346.330209674
1756,4785665.836041057
1757,15462872.24966296
1758,3671544.622515687
1759,6472244.877288534
1760,14076075.54525086
1761,22332761.77159832
1762,9361958.192866609
1763,38736274.217222475
1764,5238788.448716292
1765,14673085.920405958
1766,7068331.275006067
1767,4535588.113318951
1768,6319192.2258517165
1769,7775835.375387609
1770,6586827.01978362
1771,8415602.273567108
1772,9191597.067605438
1773,7552702.56334771
1774,9126668.603332927
1775,7844637.172774415
1776,8190279.604611645
1777,6984513.916090533
1778,6967795.109968431
1779,8428393.14311045
1780,36436952.0125066
1781,7127957.729546622
1782,5198646.856393241
1783,3800208.358715272
1784,8043625.014559301
1785,5810579.602219845
1786,10464708.59760811
1787,24845987.54377681
1788,8837463.568824928
1789,7025927.16645913
1790,5490445.2243086705
1791,12002504.440912155
1792,11791200.224340083
1793,6755316.618499094
1794,3781343.0916640805
1795,7186607.485003309
1796,11423139.735443939
1797,7750541.201164539
1798,3843029.5719666337
1799,9438078.478621352
1800,4889381.511615803
1801,5144644.751650879
1802,9084900.95577116
1803,14772264.505230794
1804,7973903.966478022
1805,4921521.772204922
1806,6261741.764443499
1807,5913812.127653714
1808,9441791.84788892
1809,7154066.478572185
1810,4655033.26644148
1811,10590081.997150794
1812,13375309.696125153
1813,7302503.580352484
1814,6035961.385303991
1815,4708327.132222226
1816,7905121.671207004
1817,5472394.915673043
1818,12525008.946560917
1819,5966399.241705736
1820,8853969.209243823
1821,6310602.746130542
1822,8976038.18614032
1823,10675340.234869383
1824,10544121.438831698
1825,2990654.694619152
1826,7757344.0792038
1827,13347809.487074362
1828,10066978.925062055
1829,7360360.2074488
1830,5040146.813651265
1831,5634009.45784538
1832,8120723.973109952
1833,12676503.681318045
1834,5725219.527784584
1835,7702217.8942893455
1836,6953003.870722765
1837,7677486.813799533
1838,4891553.996487786
1839,5320736.307714022
1840,7384329.37943103
1841,13201187.698151562
1842,5148332.37506179
1843,13413633.900488146
1844,8741916.462930486
1845,5833544.830131382
1846,8083195.12646029
1847,7566129.509560202
1848,4708764.273915219
1849,7558653.063374845
1850,7634493.725754598
1851,5140239.465604844
1852,6615816.129819688
1853,6924818.688987885
1854,8985982.767831782
1855,6457230.989396068
1856,6653626.067206913
1857,6907070.697675189
1858,8713538.23963886
1859,8419152.135014195
1860,5149939.087019531
1861,7194967.258163168
1862,9016807.51283111
1863,6408425.358056155
1864,5007761.8117348505
1865,8789508.535156302
1866,7612036.8849906605
1867,7333066.953997919
1868,6454342.061876273
1869,8406950.986605015
1870,4181504.4011576013
1871,5649277.854076839
1872,5545496.183723403
1873,5296585.72927108
1874,8371426.954846072
1875,9469425.01139176
1876,9816734.096543292
1877,8211125.5782456575
1878,10257991.535878608
1879,4883034.941484279
1880,7790170.724797291
1881,5786615.763537806
1882,6657341.704389541
1883,7313480.434344355
1884,8139091.595875751
1885,15026950.506972132
1886,6765669.208055092
1887,8546889.20167021
1888,9898412.296047285
1889,8601087.58017401
1890,5568750.193391649
1891,8793004.673554158
1892,7618495.790934881
1893,5490742.874870415
1894,6690766.502181297
1895,8425681.379411066
1896,4234897.842543584
1897,7645074.564717888
1898,8758838.337036535
1899,9464367.481598075
1900,13530698.647127869
1901,5517876.263411368
1902,7461908.2887462685
1903,7550820.247651999
1904,6653775.915985962
1905,5136659.555739144
1906,10339535.799150761
1907,4703030.089581191
1908,11206714.650679749
1909,12070134.327898905
1910,4864892.4036540305
1911,10022483.201743405
1912,8166120.980022504
1913,4576827.358380406
1914,4838403.123209126
1915,8313472.595144558
1916,5086749.370313466
1917,7101288.466901177
1918,8478090.555633565
1919,6455930.637343102
1920,4940497.703352302
1921,5002963.915204463
1922,5030000.654809724
1923,7142220.804272093
1924,5966986.902145116
1925,12275531.974885685
1926,7265325.987175858
1927,7135743.67737953
1928,3682091.493124149
1929,12358775.912011493
1930,5410463.781788361
1931,13673103.680990174
1932,8195853.074790874
1933,8585184.813907305
1934,5125023.679488415
1935,15053326.260550497
1936,5213761.627718493
1937,6506251.492519449
1938,8523866.794932874
1939,11067939.540791411
1940,11556441.325172178
1941,4458759.039563865
1942,11654781.057234691
1943,7518938.469991247
1944,7007462.0340706585
1945,5874055.273390371
1946,8439158.550021812
1947,2107776.446883865
1948,5221814.292018647
1949,5495250.9383072695
1950,7742666.622721078
1951,4176152.4685839512
1952,10398579.824131064
1953,11800898.12870727
1954,6769796.076384184
1955,10208680.652616685
1956,3690794.783927971
1957,10635663.335175607
1958,10274058.188198226
1959,3282662.3131905897
1960,11882934.41906952
1961,6805859.739909032
1962,12143075.458816241
1963,8761765.17183711
1964,7088594.988644885
1965,5087106.48038485
1966,7519183.612842998
1967,3566147.170941832
1968,9713018.413189432
1969,5489489.734463857
1970,6418733.566856207
1971,8896977.213232005
1972,8767359.645856397
1973,9186007.8435586
1974,5858749.553385287
1975,11147919.469703857
1976,7875501.548838671
1977,11627042.117348144
1978,6611692.770389964
1979,6174820.039416902
1980,5684616.1730687115
1981,8662038.234179242
1982,5829469.708283366
1983,5715025.092732358
1984,8425902.692721063
1985,9885289.610191029
1986,7071411.56868961
1987,14157510.727389542
1988,14066977.34494191
1989,5583967.64202691
1990,13180935.884840107
1991,4526356.844445412
1992,8329006.020911242
1993,5813328.917911432
1994,8292293.022656601
1995,9845696.8214477
1996,11150763.891359046
1997,15972351.357492972
1998,6785709.117556114
1999,6123005.796099381
2000,5782503.402825636
2001,10844460.92259248
2002,5542032.125032295
2003,3229617.8842873205
2004,6688342.716885184
2005,4443165.869751096
2006,11305607.116666177
2007,6618574.551270423
2008,4173137.9549160325
2009,9397545.397077711
2010,12271495.437697642
2011,11676865.32894084
2012,7340101.629615653
2013,6057438.897737349
2014,12767814.548010748
2015,12987610.80782124
2016,6685140.180839176
2017,8877038.39806891
2018,8931699.582292015
2019,9851996.57256997
2020,7801994.133844043
2021,6468097.777199835
2022,5366946.574141578
2023,7890260.424444264
2024,13210354.884440813
2025,13203834.428600738
2026,4823865.351097548
2027,8304811.462608475
2028,8343488.95584159
2029,5478241.783040625
2030,5147610.726672939
2031,6311343.054683636
2032,6705871.499664644
2033,3350408.5223961123
2034,7764384.284409064
2035,5627950.643468634
2036,15167141.125348018
2037,4535449.725384474
2038,6376424.838974086
2039,5115237.066854384
2040,5131695.257619428
2041,6459975.40118193
2042,9702794.798887324
2043,9946042.784438353
2044,4636268.178788063
2045,4142888.042179951
2046,2164983.286365097
2047,7346617.753615483
2048,7174089.651185109
2049,6992737.170585923
2050,8362532.769007931
2051,5051524.973188557
2052,10787192.494231192
2053,7256427.006889268
2054,4768460.66614529
2055,5910996.254882717
2056,6886233.949615398
2057,6531964.540520738
2058,14326588.275125615
2059,6745656.142144056
2060,5343579.843066944
2061,5281676.544662372
2062,13691686.218557872
2063,6188523.899522726
2064,8731287.864272466
2065,5479802.616662143
2066,8592156.298975714
2067,10596203.82552603
2068,6752215.327866205
2069,7013232.945724255
2070,5022883.038883299
2071,4948617.6443564305
2072,10517173.831086354
2073,6293283.1737673525
2074,4252198.963315377
2075,3100365.6075088116
2076,6386551.300404476
2077,4937738.425318175
2078,7332172.946779677
2079,7441960.773985976
2080,10866503.667544052
2081,9203710.076178845
2082,10599951.004528157
2083,3483748.7531674327
2084,6924230.974050984
2085,7015643.394175006
2086,7203029.868563664
2087,6105013.508563226
2088,9783532.761291951
2089,6580393.636149432
2090,6337573.530997383
2091,7687891.563581192
2092,4932629.75565222
2093,4967273.636587921
2094,8786009.129290788
2095,6615604.852480643
2096,5069822.960544557
2097,7144318.301687435
2098,7368222.642659615
2099,8785284.520978287
2100,9942128.864183797
2101,9385613.52103426
2102,6463538.055278811
2103,5492353.84229625
2104,7587018.250191063
2105,8187679.364195514
2106,6737408.974616826
2107,4635115.445124051
2108,6875149.208869312
2109,668131.2306067776
2110,4231782.715683869
2111,4767429.697842723
2112,5663198.438308064
2113,5989538.6416789945
2114,6510729.873279507
2115,2863740.6936409418
2116,8352455.403394812
2117,7210354.904538247
2118,4631584.978164144
2119,3382227.7911010566
2120,4773982.979893954
2121,6290877.925701404
2122,9130591.951704284
2123,8531931.410177117
2124,8400289.902283514
2125,5627084.618907838
2126,8236710.615758104
2127,5981102.3359425375
2128,9816767.176872766
2129,6831157.932065456
2130,6219720.70891862
2131,4343485.079125895
2132,5756265.419082504
2133,7394140.766447982
2134,8524518.227931686
2135,8043228.471475531
2136,7945529.99861907
2137,7021507.369003688
2138,4443911.381562225
2139,5402045.077688568
2140,9134807.71922887
2141,4225392.148349005
2142,7973064.270912968
2143,8201079.623756621
2144,5758103.220808726
2145,4624793.692825435
2146,8151154.634306008
2147,5720015.81760469
2148,15514187.618282897
2149,9643839.9462421
2150,10443839.442849671
2151,10247538.888200667
2152,9874711.05846737
2153,8107063.276356059
2154,8206830.653436526
2155,11936624.831741579
2156,6752176.6900231745
2157,6529621.7789618615
2158,7054523.114305853
2159,7876347.606361544
2160,5436897.819249957
2161,10599886.727768315
2162,5663794.462931185
2163,8390861.33364713
2164,5387693.017916297
2165,8642952.506789673
2166,6604168.038661668
2167,7367630.11066823
2168,7128480.7586305365
2169,9385300.299577856
2170,7189187.814212161
2171,6095495.726374278
2172,7980276.3317165775
2173,11976146.024009993
2174,6298557.128534922
2175,5927041.679683002
2176,6960487.2360191755
2177,2175371.0479175476
2178,9421351.905719068
2179,12819857.714586653
2180,5776218.014486777
2181,12632649.347226033
2182,5642811.06836391
2183,5965558.605432508
2184,7641054.231750258
2185,4853458.095421625
2186,8148052.3852992635
2187,8076428.739757826
2188,13919315.42797076
2189,9421168.632867763
2190,10228452.782287288
2191,10658380.398471903
2192,7164290.400055562
2193,7213897.804331425
2194,7008406.96054034
2195,13276687.587257477
2196,7274061.753866006
2197,7077344.82980038
2198,6143814.329477609
2199,10153111.662287593
2200,6489677.440526758
2201,4095418.9140309333
2202,5749372.910501629
2203,5365085.9744755635
2204,10654140.773686033
2205,5367848.310509799
2206,15814456.546078809
2207,9613088.908533307
2208,5580774.366509455
2209,16509013.760554371
2210,8266315.988865627
2211,7327875.180704212
2212,6685641.900046429
2213,5796378.9203456
2214,7576091.794878201
2215,6422132.724651822
2216,8454439.792320976
2217,9508276.865605807
2218,10302272.246364022
2219,8391235.963212037
2220,7654676.604958075
2221,8352885.890516832
2222,4600369.601113047
2223,7617606.16848783
2224,6446229.953879777
2225,5977339.482879815
2226,8069173.935637474
2227,13272582.88896192
2228,11849212.370583622
2229,9261060.722888721
2230,12039766.277364532
2231,10385477.63462424
2232,5717348.838441805
2233,8667946.493741835
2234,6647659.265267174
2235,6706958.757172115
2236,12603970.400721677
2237,5185833.569387488
2238,9018390.76827249
2239,6630215.950653266
2240,6658946.260014706
2241,4669366.813550459
2242,5187845.204482233
2243,9143057.322047925
2244,9403622.845033795
2245,7127710.2874589795
2246,4391642.525585409
2247,15262837.710828597
2248,5748853.731905801
2249,6282940.509608301
2250,6957326.868916293
2251,14474286.595191501
2252,5501598.291461382
2253,4351349.819068409
2254,12103217.70570649
2255,5810958.272995096
2256,8911945.656382706
2257,6837237.611551291
2258,5634855.41063821
2259,6223805.156797227
2260,6751813.770434268
2261,7403398.192872586
2262,4743287.742813299
2263,7061479.0539158145
2264,9720879.872120867
2265,34216092.253317416
2266,6924044.261563365
2267,6654685.11830414
2268,11360095.143624676
2269,6048509.983829372
2270,18457659.396986496
2271,6923409.062169111
2272,11262671.994752977
2273,7036001.26683193
2274,4678769.999921677
2275,3267521.67298968
2276,9365230.021091938
2277,6415846.22827152
2278,22852572.167999778
2279,6875174.665458866
2280,9118354.642120278
2281,8765770.896837518
2282,7582995.294984216
2283,11449136.975146407
2284,9209050.487256188
2285,5721616.746305013
2286,6658697.720231895
2287,5707908.219881651
2288,8171182.014035773
2289,5661879.49682296
2290,6604951.357035269
2291,4583620.661100269
2292,8168219.244779113
2293,6314782.469982659
2294,5840764.333352394
2295,7002463.0368624665
2296,6423232.463275764
2297,11434036.592259167
2298,13478879.33738396
2299,5796003.420157608
2300,8178423.260150913
2301,6889428.850553801
2302,5573350.194529396
2303,518503.3320734272
2304,5806037.311926137
2305,4723600.860286652
2306,7169924.524562776
2307,9200481.482078522
2308,6378710.937823417
2309,9060202.768621573
2310,12078932.077049823
2311,8146033.556122601
2312,4694218.131171934
2313,9997362.758062854
2314,4866463.098156556
2315,7415142.2527696695
2316,6601178.480780411
2317,5570971.162399289
2318,6361115.51934194
2319,15289399.324699173
2320,2138650.022036409
2321,5667674.3632662445
2322,8578972.782113746
2323,7154931.2690902045
2324,8319953.282050332
2325,11722893.634988887
2326,3986990.9134860337
2327,6555313.638374715
2328,9026562.920419421
2329,5449203.065744027
2330,9174362.780260788
2331,12890159.50209418
2332,5435830.355088906
2333,5974577.470044632
2334,6200064.151847746
2335,8569086.19687545
2336,7027607.879869977
2337,8869674.524305038
2338,4803745.251017625
2339,7251278.069202028
2340,4001705.560848561
2341,6498558.756812665
2342,4425669.071246167
2343,7723653.1111571295
2344,9532088.164114412
2345,3663115.7469208487
2346,5573168.039445309
2347,11143342.417362763
2348,6656549.70030305
2349,7681385.813221853
2350,7297589.545200029
2351,6055990.103279759
2352,9560675.193815615
2353,9036625.697211605
2354,7223200.061736092
2355,6608949.846656873
2356,5123622.249409299
2357,6034136.989043685
2358,4294752.277908344
2359,13698230.733029392
2360,9138668.523818746
2361,6959701.316568558
2362,6100333.2668038495
2363,6476479.813093262
2364,5091089.722645671
2365,36648707.53656493
2366,8187271.017355417
2367,5335496.112768945
2368,5604661.681291963
2369,4002747.682550862
2370,5283293.000192926
2371,9296164.84244531
2372,9898447.22190528
2373,3751512.883055292
2374,14177191.987136522
2375,5010005.271760629
2376,7012522.760652952
2377,9376744.40491425
2378,4088780.3086685827
2379,3973492.952864402
2380,7813792.117890569
2381,8228158.3121552365
2382,5426828.00342144
2383,10882679.190009614
2384,3083296.3923107395
2385,6402630.479883725
2386,6948756.33430975
2387,5787140.997515637
2388,9532082.354391087
2389,5631449.21891951
2390,7004328.155210943
2391,8843907.64587319
2392,2964125.5010193656
2393,5299545.371124249
2394,9558968.807552889
2395,8703768.941008588
2396,6397953.329954392
2397,5760384.557334694
2398,10198128.407457478
2399,5939892.56742723
2400,6717602.279677576
2401,9128538.326215034
2402,6137933.285614539
2403,11247898.450331265
2404,10757261.012024835
2405,4015351.733064424
2406,9203670.987283358
2407,7225565.49224823
2408,7101288.466901177
2409,6594193.079393484
2410,8602370.024456844
2411,5075981.929068391
2412,6060482.753996342
2413,5655473.454014485
2414,7927183.94961252
2415,5419357.986086608
2416,4304530.85732007
2417,5953768.397990859
2418,6198022.443821103
2419,11583740.653362092
2420,6130863.076940721
2421,8303099.879279496
2422,6149403.707003129
2423,3587929.293122172
2424,10358372.244597154
2425,11103185.08012655
2426,6749282.991957835
2427,8903628.235678652
2428,8143155.589882505
2429,7742574.10148676
2430,12191610.723323394
2431,6687476.833427687
2432,9122106.149201477
2433,4020494.4340396626
2434,6487117.484168802
2435,4156693.422471224
2436,9208591.485527972
2437,8771226.371493543
2438,6848775.161227972
2439,6818119.861374086
2440,3850483.8750803163
2441,6774888.980683385
2442,11569508.880874142
2443,5745030.53132169
2444,10036754.143775336
2445,12765558.23663314
2446,5652671.032744092
2447,5788785.5802389085
2448,6284787.227647583
2449,5246279.487962098
2450,3362835.6425775113
2451,5799054.190224717
2452,4708719.718783925
2453,11704682.781684306
2454,9804118.465519387
2455,11318579.389465025
2456,5549919.949090512
2457,7569950.8810599325
2458,6208608.054561295
2459,6524272.887916044
2460,5163393.90704958
2461,13652738.954582602
2462,6967457.283474912
2463,4896790.239448942
2464,10271754.105430605
2465,4297269.278686953
2466,6277171.621391531
2467,28411858.572161056
2468,6682901.163554468
2469,5925207.310663465
2470,4765447.077278298
2471,5385791.362452682
2472,6932807.101104174
2473,8366720.306536531
2474,11201179.777357515
2475,7741680.4332195595
2476,4878487.26213737
2477,7876509.880206974
2478,8909590.200384963
2479,6340562.020172722
2480,8316236.068663103
2481,10729448.93164373
2482,5695193.536747712
2483,10932131.90498604
2484,10741502.202531023
2485,12016534.658049574
2486,5944176.716525527
2487,11876373.231357446
2488,4280237.171779466
2489,8800217.400506439
2490,6082019.2452062955
2491,9081602.46253417
2492,6102227.383282028
2493,7655223.262678547
2494,6379355.1278906735
2495,7147039.894736655
2496,6962810.809341818
2497,6035826.681938605
2498,6233518.942620756
2499,6715531.559588849
2500,9456005.316631598
2501,8665685.58746075
2502,7594935.29829918
2503,6561422.254686537
2504,6426066.828653474
2505,5839388.525810485
2506,6294812.673051221
2507,5560080.720486339
2508,6330783.784560355
2509,7788180.245403957
2510,5306290.364332799
2511,5391385.130650439
2512,5312700.071400536
2513,10909378.427012432
2514,7235807.994117524
2515,5862587.657255568
2516,9175122.628588332
2517,3757633.7790664295
2518,5765396.006678635
2519,5471797.224535671
2520,3177040.350119946
2521,8487244.10784387
2522,9393921.642768268
2523,10734835.432459423
2524,15899391.781899143
2525,4023156.6706206426
2526,5630680.858322333
2527,5893146.5210479945
2528,7046934.474576373
2529,4623259.704463387
2530,7135695.368161142
2531,8593658.243979761
2532,14785351.744745415
2533,5620095.174589781
2534,5262072.9320720425
2535,7492220.282695498
2536,6295634.595824982
2537,4583120.4972554855
2538,4741934.301921315
2539,5170009.351551912
2540,5971035.4284625435
2541,4404684.771569365
2542,5245998.964835871
2543,4811641.762172392
2544,5825181.207435912
2545,5941486.07329413
2546,8589842.669120934
2547,7149733.272863201
2548,7326179.447117689
2549,8925373.1101124
2550,17901260.980262436
2551,5684358.908398482
2552,5259137.572962127
2553,4502572.111105264
2554,6316214.937128708
2555,8281295.225331009
2556,8533421.476804953
2557,5945301.206917693
2558,11748563.940805908
2559,9640690.024032632
2560,4795868.919073405
2561,6829854.114238618
2562,6010444.763012774
2563,8955867.515010158
2564,6408679.708208376
2565,10111479.915730502
2566,11292973.900244808
2567,4266477.9983936325
2568,12873440.4214313
2569,8054925.566675584
2570,7194596.102428756
2571,10842163.46825156
2572,8660162.844829984
2573,8845065.781041246
2574,10176698.662498437
2575,21981121.95240403
2576,9166854.080942806
2577,5725490.013589411
2578,10179891.937177373
2579,8400308.147779256
2580,5595801.843048016
2581,12190347.135621795
2582,5581117.489677633
2583,9767418.72684992
2584,6078500.504764355
2585,10838610.475535294
2586,5042908.882322053
2587,4582802.296132351
2588,9080524.033897819
2589,7560032.729197487
2590,5456844.112526141
2591,8369846.356331626
2592,10343198.740083838
2593,5883711.565475369
2594,8322966.13343849
2595,11567929.540156899
2596,10209523.212836403
2597,11747813.483359523
2598,5862372.683255086
2599,3974956.9367602663
2600,11460795.451867998
2601,5905222.140275498
2602,6887060.704509327
2603,9822676.475040078
2604,5331366.121907705
2605,10443113.540010042
2606,6300117.243981618
2607,15874741.18023024
2608,8942308.54538365
2609,6724949.880831566
2610,5469261.9531414015
2611,10274283.983899703
