,price_doc
1349,4508992.625883493
1350,4636060.293909224
1351,5007019.154052859
1352,6620113.324717838
1353,7915491.269974108
1354,6096718.618916179
1355,10179148.274343153
1356,7015812.853808359
1357,3400000.2803545627
1358,12318339.696653876
1359,10363603.907250114
1360,7048066.389626589
1361,4439278.847269385
1362,8675632.332011342
1363,3395977.0361212404
1364,8904174.01308009
1365,4694702.92513824
1366,10449500.585870817
1367,4645922.10204015
1368,6861425.909236808
1369,3312552.602966844
1370,6986807.1119375825
1371,9497199.586310556
1372,4990144.319855903
1373,5494733.404547423
1374,5872087.27841683
1375,7657936.056086302
1376,6940784.319844965
1377,11809378.447763894
1378,8448614.389708415
1379,9195729.809184311
1380,6914340.791182381
1381,4277657.022200129
1382,8134240.095751613
1383,11127985.781401437
1384,11693635.209039258
1385,21465041.93841114
1386,6373174.476161193
1387,0.3243844346830186
1388,7209181.553722182
1389,8747860.007167555
1390,3097415.024712259
1391,5648589.201141081
1392,2866109.0257120626
1393,8464524.952632947
1394,5825624.573865223
1395,9785275.383556267
1396,3497506.8466140097
1397,4878899.630808233
1398,9934649.669494212
1399,6500668.9944357695
1400,4281714.028902476
1401,6282165.35891952
1402,4691617.556612289
1403,19626749.228078514
1404,3536515.429453971
1405,8704975.018635478
1406,10062582.377454553
1407,4338593.999068786
1408,14324832.151738102
1409,4577098.796941548
1410,5357341.316613838
1411,6763814.972372702
1412,9103667.877212297
1413,9929341.381843695
1414,4577029.577647888
1415,14177778.707111744
1416,4161920.6071655685
1417,3116286.571018509
1418,3651469.400234731
1419,15527363.730440153
1420,8116154.951152522
1421,3785915.986518
1422,3541420.827023214
1423,3148899.000740884
1424,4059750.7045909194
1425,4916542.068485382
1426,6439598.248476507
1427,6858536.955843478
1428,6642429.219580563
1429,5123136.71048136
1430,4131504.688886772
1431,7551819.414526531
1432,4625862.874122438
1433,3626282.314403058
1434,4138366.226359424
1435,8189242.07549405
1436,4789832.991457984
1437,3593405.424396803
1438,7095073.013394449
1439,8287787.4666865235
1440,6044069.45055074
1441,7982982.619410754
1442,4340485.997535912
1443,5099794.745271157
1444,4644376.874768802
1445,5692967.194179774
1446,4473116.811946679
1447,6313210.638234196
1448,4606964.272355226
1449,13925662.87110617
1450,15761062.122650059
1451,7299328.517646437
1452,9281050.751333099
1453,10896077.142429423
1454,7156717.0332829
1455,17079833.26004892
1456,6436337.245775352
1457,5920909.5002724165
1458,9302662.686367027
1459,7476994.708761534
1460,5185386.061366418
1461,4968129.702125452
1462,4869419.864124652
1463,6034166.503449673
1464,6858073.681826619
1465,6126694.6945258705
1466,8359428.776330326
1467,24647620.70384875
1468,6878902.241376746
1469,8996726.552338291
1470,3253701.703447692
1471,6775074.933245225
1472,11646837.61130799
1473,9748979.488904253
1474,6133136.106811304
1475,10519554.792779513
1476,11441307.165303793
1477,6266731.793497601
1478,6340614.933999663
1479,4094648.021938557
1480,9863023.549410706
1481,5604406.815585461
1482,10510386.008156404
1483,4135612.967844941
1484,5589174.291753726
1485,12416381.04430987
1486,7158725.096243752
1487,9787544.61000407
1488,5688295.154334558
1489,7334414.539237283
1490,5023884.792106391
1491,7272946.213056215
1492,14590344.213323822
1493,13104522.009921953
1494,9396517.79730354
1495,28104301.152101655
1496,6477840.586030615
1497,3950664.2661977587
1498,5356739.908019118
1499,4318151.559832982
1500,7468360.688329758
1501,4293750.892437453
1502,4415265.721121694
1503,10980366.533181198
1504,5289304.925238325
1505,5476026.57530898
1506,4526882.161106243
1507,7138080.066038426
1508,9059772.697911933
1509,11429471.83599745
1510,8287068.632007464
1511,4644684.425741452
1512,4319484.87141107
1513,7161886.143592485
1514,9169517.082695317
1515,11937470.497239936
1516,3749962.7985956236
1517,10310317.015716795
1518,4291449.643187893
1519,11890642.16169642
1520,7311369.176130366
1521,8470332.12838384
1522,12616234.171070345
1523,6040685.359061432
1524,3643508.4956183904
1525,6008688.833007567
1526,6843876.50760426
1527,34478853.80969682
1528,20856149.21047471
1529,9964934.540757576
1530,7213203.266256531
1531,4752769.933375706
1532,13512766.921596745
1533,9669309.785795202
1534,7350048.9108694615
1535,3734839.186986427
1536,8608335.847980024
1537,5357259.063900528
1538,2117052.662972444
1539,4871167.361073101
1540,6875514.959040126
1541,7957147.264895423
1542,6161762.055791769
1543,11211171.224471979
1544,9367774.300776001
1545,5157357.463131566
1546,5344126.0332654575
1547,10660186.200216934
1548,5412523.640740086
1549,4471822.88418854
1550,6607372.124081558
1551,6727427.464934251
1552,4610069.165722487
1553,7587842.246250952
1554,4581580.243078316
1555,15454804.066970866
1556,3778376.1395707177
1557,3580542.65150679
1558,9155540.762201231
1559,8377400.259278664
1560,3854995.626912085
1561,7402723.59359048
1562,6634627.08424204
1563,7989385.909437939
1564,7303772.534061182
1565,11312945.66410612
1566,16720451.551769694
1567,3497506.8466140097
1568,6879182.250277684
1569,38035239.828646116
1570,5196615.352106734
1571,3302991.8661664505
1572,9014177.274886724
1573,13642903.828972582
1574,11972777.234536652
1575,7653719.24296826
1576,14632358.65730427
1577,7130520.204497354
1578,7216209.001710259
1579,8066358.306511858
1580,7975906.717605981
1581,5271397.1549073085
1582,11838965.821195837
1583,5568913.967778185
1584,3917316.9582995563
1585,5660204.044737933
1586,7126398.3043067325
1587,11877613.161608798
1588,5147461.309241533
1589,7197888.786080782
1590,9504745.79263316
1591,6917920.1451614145
1592,6497836.980826095
1593,3912516.6177380085
1594,4931319.951437683
1595,2886292.338744423
1596,13609009.620569166
1597,4945944.379027649
1598,4641136.876373803
1599,3124299.538167624
1600,5343033.908582386
1601,11643863.511058927
1602,17592609.424905114
1603,7425476.360471633
1604,3711553.955161106
1605,4034610.3549075155
1606,4874004.685691117
1607,26687542.84737874
1608,5342876.63277374
1609,3239659.290971652
1610,6657525.208714731
1611,9809820.76176828
1612,12959432.965960806
1613,5296557.557430781
1614,43736693.67464218
1615,8050336.396193356
1616,10458891.793788612
1617,6907204.240676873
1618,5236735.967697065
1619,6162940.548275951
1620,7967207.012711542
1621,6945283.136488643
1622,3722305.231123482
1623,11724884.368549783
1624,7426190.819357515
1625,9097506.31446781
1626,9680580.154773565
1627,6935700.068107964
1628,6022450.421304091
1629,3688382.9268359914
1630,4954011.006780397
1631,7496867.744193999
1632,7143364.681294469
1633,5211476.721902658
1634,3774701.7065537497
1635,8609375.522031996
1636,3495966.7464329465
1637,15360321.099890973
1638,15964524.990803491
1639,9873624.45077091
1640,10478515.693479387
1641,7652622.059682942
1642,7378973.895652999
1643,8601844.700544277
1644,7028523.691190144
1645,8710275.864710158
1646,12521323.948589012
1647,3056813.9357230463
1648,9836003.49959189
1649,20860334.798898026
1650,10130632.865525233
1651,11491130.108539749
1652,8982896.18178871
1653,8564303.979729744
1654,6941599.106414227
1655,6275227.877715879
1656,3571776.6312109744
1657,13171589.124966335
1658,2137168.4199700863
1659,3670881.6634590956
1660,3253095.7987559335
1661,7389240.255423459
1662,12849303.704835206
1663,9621358.836266367
1664,6917600.976940539
1665,7028373.678091518
1666,6117792.333125302
1667,2951166.1382278595
1668,4103100.5539446617
1669,9691197.235346125
1670,4885937.230519392
1671,30977048.63512432
1672,6823650.138969594
1673,5688273.811967125
1674,4739649.036458762
1675,10588137.342218714
1676,4163332.876081219
1677,9709010.634856578
1678,4771110.605739457
1679,6989289.221591788
1680,5349217.597733774
1681,6765618.046257176
1682,5675726.089025752
1683,13956833.924175417
1684,12759975.525688747
1685,13280096.707613304
1686,6883004.139083252
1687,8499452.291273814
1688,9227579.469741147
1689,8891523.47749757
1690,13445297.421208607
1691,10353624.656542009
1692,9627858.67413107
1693,11726517.64411776
1694,10786122.55494249
1695,7813296.357841398
1696,12817721.170705322
1697,13641545.798878165
1698,7936791.263239521
1699,7089771.791235731
1700,8402995.287506318
1701,18243017.02594546
1702,5673211.843047708
1703,10447497.646548081
1704,7610600.619011995
1705,11771318.106092157
1706,7526093.862173958
1707,5861492.9485830525
1708,6171828.615434238
1709,6193206.5434494745
1710,15631923.51862337
1711,7135114.806054328
1712,8397939.246036941
1713,4880856.77084138
1714,8456901.540097315
1715,3253095.7987559335
1716,4681336.105505512
1717,4628864.545261515
1718,13602775.508560348
1719,8392740.167752737
1720,3283726.7209512293
1721,13876003.048481518
1722,24069611.811294217
1723,11853769.014465049
1724,6626867.25789819
1725,7306922.259156204
1726,14757308.678169766
1727,8747486.021337252
1728,3451133.9831855977
1729,4496649.127631875
1730,7849402.043453821
1731,19418354.7146493
1732,8923184.614400093
1733,10330024.192592166
1734,6056394.5677044615
1735,4478253.540452089
1736,7451562.075888655
1737,32094292.563335292
1738,4823994.708254911
1739,7251578.444972374
1740,7996800.791439187
1741,7256714.241302548
1742,6999515.948204672
1743,5625562.275748491
1744,5567800.05759153
1745,12100832.449533364
1746,6293884.363706367
1747,8965326.828901282
1748,5604406.815585461
1749,4871630.717236171
1750,6028096.587558447
1751,7012742.140866129
1752,9449925.881527962
1753,16985120.51333582
1754,11341047.724634018
1755,14939497.027802171
1756,4958235.091188063
1757,17269275.84141531
1758,3739031.764373395
1759,6571978.3118269425
1760,14369378.174599485
1761,20701932.110377256
1762,9284509.205596901
1763,34436717.1822795
1764,5604966.970330478
1765,14592317.05386507
1766,7402367.075672216
1767,4705386.336528992
1768,6083079.573144453
1769,8056006.329591366
1770,6905516.478040263
1771,8438914.771330582
1772,8702792.168430623
1773,7935416.149275045
1774,9247704.706567552
1775,8236519.135207
1776,8280666.185161287
1777,6853732.1221746
1778,7756570.057494072
1779,8914920.879898937
1780,30557213.5629186
1781,7142121.1512046205
1782,5542753.897622404
1783,3574325.362835937
1784,8715598.151180701
1785,5784730.163050004
1786,11035169.042581674
1787,22082098.46084228
1788,9087842.852463564
1789,7176310.443154833
1790,5746440.7263804255
1791,11977093.260809818
1792,11972710.176619066
1793,7074038.737910145
1794,3820744.0708695413
1795,7456799.892782427
1796,11552500.148248257
1797,7472364.910684231
1798,3926756.1529764193
1799,9258162.029648995
1800,5025168.6444951035
1801,5106889.407929387
1802,9600632.47242745
1803,14686556.287174378
1804,9579220.666902067
1805,4953700.322851768
1806,6547053.754246624
1807,6576284.971468273
1808,9155707.830518777
1809,7425312.229724176
1810,4538871.762995044
1811,10533417.22436717
1812,13115945.979808751
1813,7082764.172545003
1814,5928547.491166611
1815,4953003.168308163
1816,8111979.689748517
1817,6235403.952412802
1818,12206468.39959151
1819,5497715.829076034
1820,9141896.046524258
1821,6473682.95684553
1822,8636995.268676687
1823,10781850.127945025
1824,10940768.4246792
1825,2959841.692258799
1826,7781524.890969598
1827,13572299.011440149
1828,9372581.220791087
1829,7647033.795771189
1830,5186470.102967177
1831,5806170.760282167
1832,7773934.743957265
1833,15036266.041932335
1834,5690103.133098488
1835,7533054.237414718
1836,6638150.722766067
1837,7372565.912344623
1838,4685994.9241465675
1839,5731442.413599074
1840,7106814.948498212
1841,13853102.49114168
1842,5377235.44886825
1843,13315995.339787208
1844,9431494.913980834
1845,5475647.9565563565
1846,8517572.91267891
1847,7945292.234463326
1848,4881400.659706915
1849,7853418.816102602
1850,8013620.697257319
1851,5400767.883848966
1852,6532674.494339025
1853,6970768.699985049
1854,8649309.798464313
1855,6434895.224447198
1856,6800328.889286518
1857,7018573.750078477
1858,8754628.225783447
1859,9154573.259187121
1860,5293503.210362415
1861,7746917.549808052
1862,9308825.538291179
1863,6193480.782820782
1864,5074933.911249635
1865,9155648.212496925
1866,7564933.707293562
1867,7449605.694764858
1868,6233746.0273101255
1869,8778772.826516228
1870,4254227.77712776
1871,5405035.7309659645
1872,5889831.351698837
1873,5144984.108024098
1874,8418841.870425329
1875,9151608.81425246
1876,10009059.950004805
1877,8461099.258445224
1878,10729363.780955542
1879,4847481.222318188
1880,8080617.852748505
1881,6217462.774514417
1882,6433470.88096527
1883,6949367.157803486
1884,7960731.395073845
1885,16377318.352390014
1886,6486092.630222552
1887,8305629.991075035
1888,9934816.679218626
1889,8866931.522946656
1890,5353274.65496868
1891,9041075.539399624
1892,7675964.066192424
1893,5738056.915285812
1894,6505642.093982187
1895,8648454.398812927
1896,4368887.601504438
1897,7738551.7438838845
1898,9493304.57092247
1899,9590539.530452758
1900,14084518.957554206
1901,5267270.348163654
1902,7725683.321684279
1903,7560522.129997006
1904,6849869.835068991
1905,4860565.489063518
1906,9828186.156372648
1907,5161354.022286587
1908,11519113.909137405
1909,12717212.01206527
1910,5043657.656726313
1911,9972933.106894465
1912,8770473.60377006
1913,4764030.300265248
1914,5154273.68457988
1915,8946884.727758076
1916,5058340.414718647
1917,7368332.18090698
1918,8300882.8630309645
1919,6802992.413912272
1920,5042760.256312229
1921,5146670.38673799
1922,5462217.581274075
1923,7412521.955929412
1924,5821541.750745881
1925,12306029.117054638
1926,7242149.6157260155
1927,7214646.796189816
1928,3505460.1612596326
1929,11813657.231358754
1930,5676897.063526446
1931,13765190.9980935
1932,8448614.389708415
1933,8177988.215849336
1934,5218535.575933292
1935,15888387.411715595
1936,5474313.535330786
1937,6946082.0320486035
1938,9166974.375402162
1939,13785948.955531396
1940,12501975.877889533
1941,4442513.041621966
1942,12600154.694820601
1943,7849799.593811162
1944,7098415.833204696
1945,5652737.202319725
1946,8684831.270031624
1947,2127424.7092309413
1948,4952607.616018873
1949,5844364.01412911
1950,7818836.706482538
1951,4327463.905204875
1952,10835429.291909192
1953,10798551.07594769
1954,6521335.067415975
1955,10522147.17330845
1956,4037420.3904151786
1957,11341382.129416345
1958,10086887.915721739
1959,3334461.5647394396
1960,11230198.447254254
1961,6900966.723647498
1962,12739393.060758952
1963,9062828.442116717
1964,6754618.60764909
1965,4973200.192937443
1966,6691348.541656765
1967,3700327.627756627
1968,9631216.33871849
1969,5286386.029741425
1970,5872705.738471906
1971,9743833.294693112
1972,9882196.066553788
1973,8775901.792259194
1974,5946644.042351322
1975,11854964.18584913
1976,7886521.073625723
1977,11065415.510122912
1978,6612430.348714439
1979,6530702.325292644
1980,5189148.627068536
1981,9082120.258548768
1982,5923897.688264237
1983,5470492.943816024
1984,8927684.064439844
1985,9805959.196801426
1986,6808204.097329108
1987,16247685.156501371
1988,13362814.544880481
1989,5267853.049482047
1990,12658216.016499553
1991,4765465.409769856
1992,8777509.794909371
1993,5695032.049881263
1994,8488091.386071451
1995,10112844.214682559
1996,10976903.576969625
1997,15913334.106813923
1998,6431015.523944241
1999,6306411.36081149
2000,5957319.169187557
2001,11606978.54325544
2002,5803283.824796953
2003,3188574.7731509088
2004,6984972.896211515
2005,4226291.540176049
2006,11492910.202248124
2007,6811308.659002828
2008,4163332.876081219
2009,9931714.481468532
2010,12672359.31707389
2011,12205499.349170139
2012,7050030.893647886
2013,5887845.085863495
2014,11774268.651016032
2015,13882810.33782233
2016,6422924.896215858
2017,9204688.062280849
2018,9666645.693345914
2019,10066724.708767077
2020,8196743.282125879
2021,6822211.914057114
2022,5404364.391312747
2023,8582944.099353654
2024,13222026.388535716
2025,12747052.197495516
2026,4974370.081667695
2027,8356817.685716251
2028,7839630.437064528
2029,5685306.448706466
2030,5081244.192344349
2031,6865151.997695929
2032,6674718.49580625
2033,3223382.332665674
2034,7641776.134429796
2035,5540371.96010968
2036,15484235.556277951
2037,4641914.506051196
2038,6341838.5441881
2039,5223457.255345577
2040,5446029.967244348
2041,7873374.932781875
2042,9831353.301406847
2043,10073472.721927775
2044,4797042.152573086
2045,4291609.707032991
2046,2166371.0458936836
2047,7012991.541186106
2048,7270918.683261647
2049,7130471.239871441
2050,8566530.98990101
2051,5398579.722409604
2052,10697724.556853896
2053,7613470.03894439
2054,4834500.61151679
2055,6140580.974363747
2056,6926759.037452688
2057,6246373.3960841065
2058,13434297.172926094
2059,7295644.032177472
2060,5676902.674571191
2061,5530888.087595964
2062,14216192.581261879
2063,6592734.611721831
2064,9084465.656524861
2065,5480534.874513485
2066,8717208.497422166
2067,12779377.31671679
2068,6655822.419033172
2069,6899882.966317741
2070,5167989.878820755
2071,4756433.509661072
2072,11211578.03743803
2073,6667980.347889747
2074,4407460.0084088305
2075,3144663.796173588
2076,5834397.731466673
2077,4962726.802880205
2078,7427638.7119169105
2079,7790653.152839323
2080,10864332.378003782
2081,9665012.653491342
2082,11150737.008500088
2083,3476530.123156156
2084,7258149.1360313725
2085,7195863.498540897
2086,7329586.42608963
2087,6119114.078113261
2088,10015267.949155955
2089,6929345.4358276
2090,6385253.882498689
2091,9132144.522845725
2092,4885363.998099068
2093,5257974.678862558
2094,9450664.825682862
2095,6792302.602566052
2096,5351925.848811726
2097,7317381.844280409
2098,7577054.631924856
2099,8696890.480202071
2100,10140210.665709997
2101,8714537.968171353
2102,6668863.151562658
2103,5271939.664589256
2104,7374655.936152873
2105,8306336.630774508
2106,6522445.239050963
2107,4480884.0622256575
2108,6718939.7228368195
2109,0.21319807750034642
2110,4450970.978598334
2111,4935449.076122032
2112,5925489.396323313
2113,6310209.588168961
2114,6887320.800632562
2115,2729431.9498636
2116,9049110.476859596
2117,7680947.887703778
2118,4599015.239504631
2119,3532427.523743323
2120,4655150.069308331
2121,6706209.650942143
2122,9813142.811650401
2123,8312653.701134555
2124,9038796.517922554
2125,5944743.339099778
2126,8451893.195493508
2127,6432267.039156358
2128,10018751.700621026
2129,6733745.586517834
2130,6147673.087868938
2131,4576574.693650573
2132,5599729.62807071
2133,7604112.666475003
2134,8613569.762412567
2135,8390730.064568238
2136,7904069.919296021
2137,6362717.745267981
2138,4568485.273047948
2139,5301396.222840056
2140,9182238.272629721
2141,4350339.860107886
2142,7519097.220722879
2143,8446456.127207858
2144,5817810.736277225
2145,4399046.588816159
2146,7875480.944631194
2147,5680888.71655633
2148,15918985.42260041
2149,9850671.837681083
2150,11234547.689181266
2151,10208849.5491296
2152,9709606.851417938
2153,7868252.007748859
2154,8458463.085914083
2155,12695337.280244753
2156,6440211.2297693025
2157,6508380.793060453
2158,7567105.548402001
2159,7626692.722249276
2160,5167391.160414762
2161,10311889.596572906
2162,5299055.68431281
2163,8159505.736308492
2164,5710176.2498013275
2165,8487340.993733997
2166,6795691.851828409
2167,7535846.531594805
2168,7070042.7842572
2169,9661548.873977656
2170,6857517.421396389
2171,6176892.783603531
2172,7409648.789719929
2173,14268059.18041003
2174,6626504.936326586
2175,6633462.888646855
2176,7558422.2748508705
2177,2034243.7179408479
2178,9461166.945368396
2179,11829082.574925058
2180,5633730.949076337
2181,13209632.610021966
2182,5719003.276135765
2183,6156717.746204122
2184,7788266.575728406
2185,4853841.808943841
2186,8400302.81562129
2187,7967980.149082751
2188,13641955.79841511
2189,9202519.341195667
2190,9963679.24316657
2191,11352223.298764005
2192,7044520.828368476
2193,7503892.13817202
2194,6907491.445353913
2195,13060641.726061126
2196,7434921.439970309
2197,7212378.630222698
2198,6160122.910234395
2199,10145637.629462224
2200,6362145.1714438815
2201,4405110.28578404
2202,6231447.557436939
2203,5220439.318089414
2204,9948730.141086202
2205,5380762.169403946
2206,16014104.216371486
2207,9167253.350799074
2208,5339827.679734802
2209,12690968.99372073
2210,7972258.47472916
2211,7325041.919431508
2212,6840725.361228252
2213,5518045.450385233
2214,7337520.898632284
2215,6806832.457844477
2216,8186960.250803737
2217,10881084.654268578
2218,11004065.973606221
2219,8610139.381988239
2220,7371379.343415145
2221,8301285.506199325
2222,4706484.032436382
2223,7541476.417497544
2224,6652856.847367955
2225,5799722.922230339
2226,7874959.927862828
2227,12515493.172340447
2228,12582902.323039865
2229,9035750.335749771
2230,11578099.269536003
2231,10444216.03761586
2232,5941027.828967063
2233,8937096.71486952
2234,6840746.539899691
2235,6578882.10321826
2236,12080153.998939155
2237,5260827.314831165
2238,9167452.06351042
2239,6779810.449539108
2240,7169242.4788821405
2241,4781800.967306941
2242,5131241.373736975
2243,9218331.059737014
2244,9629803.549620142
2245,6396160.692441258
2246,4285454.866224478
2247,14923916.604758263
2248,5647905.423173274
2249,6688044.52749599
2250,7122209.634708345
2251,16557408.31714245
2252,5327522.615675969
2253,4270554.458034012
2254,12311174.404006107
2255,5770064.0781745985
2256,8576387.86595141
2257,6533384.828214775
2258,5661806.17373482
2259,6158242.408448671
2260,6657158.55286801
2261,6834819.050619333
2262,4725416.597532597
2263,7054236.28571133
2264,9597870.832026398
2265,35138798.84756684
2266,6979178.182988703
2267,6765353.179207093
2268,12130462.924114686
2269,6202647.924436267
2270,17064661.296628416
2271,6529948.939334849
2272,11304247.88165586
2273,7467189.0562976375
2274,4706021.666125414
2275,3225258.98063796
2276,9622170.318335298
2277,6725602.501752204
2278,22303379.985391233
2279,6754094.168526908
2280,8943073.206934089
2281,8964547.980640683
2282,7465050.389972229
2283,11324226.046921087
2284,9063236.018590255
2285,5641979.907346709
2286,6469655.686906462
2287,5672743.432675652
2288,8225341.152285147
2289,5730008.805695245
2290,6140448.663565131
2291,4757237.982596967
2292,8095503.829186497
2293,6416537.481028072
2294,5763531.386479867
2295,7070985.01860627
2296,6865629.907264896
2297,11707721.403648186
2298,13451762.56358953
2299,5959913.370759838
2300,8002916.815799832
2301,6944596.078966503
2302,5619579.990239966
2303,0.16462481506665783
2304,5596665.691265057
2305,4704368.429233656
2306,7545465.663553234
2307,9203428.34394401
2308,6206630.334639236
2309,9495570.059299903
2310,11695298.315471942
2311,8229983.281026548
2312,4860418.122742154
2313,11257432.289922457
2314,4605605.740095921
2315,7468515.984524176
2316,6638829.621068255
2317,5825131.572546625
2318,6144191.367744744
2319,15735768.626418183
2320,2019073.8370620965
2321,5303080.536195441
2322,8323181.015182037
2323,8170991.13124381
2324,9317384.405382242
2325,11465055.376937147
2326,3901401.9577019806
2327,6741360.221732848
2328,9142500.856612334
2329,5418636.468867774
2330,9710986.10853043
2331,12967066.893932529
2332,5806005.528853287
2333,5489968.358423521
2334,6176774.316559509
2335,8862900.518340215
2336,7143008.835823664
2337,8503649.482285606
2338,4943295.803587463
2339,8016287.387711765
2340,4139565.8908782667
2341,6262813.384087741
2342,4817696.9784000665
2343,7748942.930833524
2344,9791319.702613981
2345,3649871.3937013685
2346,5473076.737148207
2347,11616975.332895491
2348,6737635.31433785
2349,8020067.617804682
2350,7325014.60576181
2351,6146027.145264046
2352,9464105.79524012
2353,8925327.26584934
2354,7246985.453768379
2355,6538477.120049535
2356,5010730.868222756
2357,5782190.404233153
2358,4378960.632753868
2359,13594671.464338768
2360,9134619.606702564
2361,7266228.005300944
2362,6482449.234457705
2363,6126321.746787992
2364,5075241.510474403
2365,36987585.933133915
2366,8308699.803018276
2367,5434087.196861329
2368,5877274.435593666
2369,4132125.604853635
2370,5172902.826122997
2371,9304220.721297482
2372,10173121.82337107
2373,3731200.684586279
2374,14472400.81366752
2375,5102765.645297807
2376,6946817.45112835
2377,11140153.856542023
2378,3991834.5078597837
2379,3939053.743111977
2380,7933420.848620654
2381,8861309.87906153
2382,5509580.250130306
2383,10312577.436205678
2384,3296480.7306942465
2385,6227908.68186834
2386,7214027.008741744
2387,5780214.050252375
2388,9330728.406846736
2389,5967008.091662922
2390,7497141.121356954
2391,9174402.893147996
2392,2931382.223376353
2393,5068848.822285056
2394,10098940.721456831
2395,8485103.515210686
2396,6371716.365023534
2397,5988369.591069643
2398,10629803.503490612
2399,6071031.738248345
2400,6749573.877164044
2401,8394270.676379772
2402,6295699.585763196
2403,10772634.402944114
2404,11449931.651893051
2405,4038916.2233275967
2406,8906130.611643367
2407,7082018.155256467
2408,7368332.18090698
2409,6623408.896619821
2410,8572903.689909596
2411,5209851.684258657
2412,6113444.546323295
2413,5844458.078087258
2414,8267532.506843901
2415,5515229.434901871
2416,4513633.871246804
2417,6199810.994739269
2418,6356364.0068686055
2419,11764442.799100244
2420,5807505.416826884
2421,8140828.83456066
2422,6311453.323973124
2423,3615272.485633187
2424,11052004.544652013
2425,10426737.903078847
2426,6860749.709920724
2427,8693031.714035382
2428,7996335.671564842
2429,7879775.409519345
2430,12501667.924581163
2431,6699550.080890798
2432,9548168.755572535
2433,4170825.904962396
2434,6831588.287226628
2435,4191190.4285246655
2436,9481643.079430504
2437,9331739.939259889
2438,6538477.726128463
2439,7063169.998655618
2440,3836410.042284162
2441,7376533.984555527
2442,11859583.292282548
2443,6136420.732727319
2444,9710254.367358845
2445,11621733.192125086
2446,5701628.359389457
2447,6651004.320060177
2448,6103339.929917412
2449,5162204.379155686
2450,3310047.0823373264
2451,5821491.675654986
2452,4452230.127025566
2453,12235386.826321507
2454,9866128.642289838
2455,11059962.192608438
2456,5250446.71143788
2457,7083782.773559465
2458,6419463.1391269
2459,6010272.261075706
2460,5246991.9767489815
2461,12696110.868873209
2462,6970558.742542491
2463,5002095.574689011
2464,10430111.419518737
2465,4632904.487375001
2466,6644545.8969608275
2467,24691852.327292614
2468,6989015.115897687
2469,6087632.0722104255
2470,5081125.581169388
2471,5026260.187438009
2472,7205883.43198528
2473,7996800.791439187
2474,11594020.124659002
2475,7846030.18361307
2476,4864278.355938756
2477,7917109.843658428
2478,9051906.759262312
2479,6558842.2036226345
2480,8087714.374298879
2481,10521922.215018969
2482,5991048.319349301
2483,11377304.137364747
2484,10767371.190958198
2485,12565434.549040232
2486,5989106.8877727315
2487,12381252.554827834
2488,4613983.704054143
2489,9316990.88567036
2490,6414797.773896016
2491,9262863.11102356
2492,6545138.948863489
2493,8030680.146151397
2494,6672729.4386840975
2495,7125442.864563742
2496,6810213.618168222
2497,6332431.80691931
2498,6354846.40478682
2499,6758861.863949569
2500,8980930.073705658
2501,8559394.780970799
2502,7681618.841453321
2503,6462454.8798642475
2504,6360043.213505839
2505,6143534.318117897
2506,6382988.374051035
2507,5595520.34771089
2508,6502699.167244674
2509,8879602.157793142
2510,5002825.120263757
2511,5382265.39285149
2512,5270388.964220956
2513,10811046.785973417
2514,6664513.613762773
2515,5714879.294671555
2516,8996531.672780076
2517,3849877.7933424353
2518,6047970.452116222
2519,5622415.758707263
2520,3372809.10421798
2521,8153192.10089616
2522,9549726.679938802
2523,10660217.962540923
2524,17545285.738686018
2525,4082761.211645674
2526,5753003.004512121
2527,5554673.815371871
2528,7220920.418100045
2529,4919205.673383712
2530,7187557.876015385
2531,8491110.689664442
2532,14250499.00538299
2533,5548197.418752591
2534,4963679.028207525
2535,8384883.504456474
2536,6839648.480251728
2537,4439736.215594999
2538,4905643.234904739
2539,4874295.652791925
2540,6249260.690513688
2541,4286643.048519297
2542,5448418.116200801
2543,4870750.18241201
2544,5946490.5430643475
2545,6186505.782016916
2546,8258768.312372006
2547,7386954.258413791
2548,7236458.7445842875
2549,9155049.073885877
2550,17661375.9063725
2551,5714345.813439928
2552,5507747.40391274
2553,4573450.164876477
2554,6305645.502936316
2555,6486987.850689865
2556,8202024.330075312
2557,6219632.449915805
2558,11627250.30467061
2559,9476102.848549837
2560,4978636.145019891
2561,6973076.446899123
2562,6033506.136540083
2563,8811118.367001139
2564,6422764.439084438
2565,10114856.24563913
2566,11541212.871897874
2567,4373228.3649479905
2568,12139612.474186134
2569,8059767.485683791
2570,7241382.074385556
2571,11085935.345299525
2572,8510330.45544062
2573,9358941.870834716
2574,10648780.353819922
2575,21865330.92581852
2576,9189402.253906304
2577,5565993.493913864
2578,9823605.098306362
2579,8230982.704147799
2580,5681869.520836589
2581,12430270.774306426
2582,5939398.826233132
2583,9784025.59648109
2584,6502603.725874051
2585,11004641.163412731
2586,4791796.217428279
2587,4764947.4775205
2588,9361479.539398594
2589,7811269.492904885
2590,5715593.819207197
2591,8500105.226077383
2592,10613141.74457232
2593,5762201.598621173
2594,7898094.074087084
2595,12016249.868547155
2596,10352982.008066392
2597,11317861.954826737
2598,5846306.885692223
2599,4158462.7867715014
2600,12546048.5486638
2601,5708431.186404629
2602,6784109.414914851
2603,8873412.482358327
2604,5143952.915975814
2605,10705512.465511585
2606,6172174.2110382905
2607,15661659.191548377
2608,9233092.869143791
2609,6761660.767004219
2610,5377237.45208026
2611,13394212.244534966
