,index,id,price_doc
2040,2040,32514,5656645.802538062
2041,2041,32515,6839181.776089846
2042,2042,32516,8811954.525750058
2043,2043,32517,9592984.789581683
2044,2044,32518,3961370.457729508
2045,2045,32519,3959329.1019769767
2046,2046,32520,1982556.9618487991
2047,2047,32521,8258148.368264541
2048,2048,32522,6744159.99541726
2049,2049,32523,6741388.258325845
2050,2050,32524,8079703.032599426
2051,2051,32525,4708065.822091582
2052,2052,32526,9104698.523789015
2053,2053,32527,7237243.781656427
2054,2054,32528,4810435.238715184
2055,2055,32529,6330255.684454298
2056,2056,32530,6400848.46677762
2057,2057,32531,6683410.809013517
2058,2058,32532,12866150.972590107
2059,2059,32533,6882515.395341476
2060,2060,32534,6030716.013189748
2061,2061,32535,5361446.701929815
2062,2062,32536,12382473.379568424
2063,2063,32537,6177925.7347046975
2064,2064,32538,9249355.459566545
2065,2065,32539,5102611.83007738
2066,2066,32540,8742254.338331608
2067,2067,32541,10524266.489742277
2068,2068,32542,6910491.332767175
2069,2069,32543,7644196.764200203
2070,2070,32544,4889461.645670853
2071,2071,32545,4596850.654485074
2072,2072,32546,11192475.83938224
2073,2073,32547,6655298.377011948
2074,2074,32548,4395489.986526513
2075,2075,32549,3040566.523187006
2076,2076,32550,6645965.470280609
2077,2077,32551,5354444.160013241
2078,2078,32552,7364546.0581336785
2079,2079,32553,7983522.650338645
2080,2080,32554,9876600.466799999
2081,2081,32555,9243328.613383433
2082,2082,32556,10216492.28232839
2083,2083,32557,3563412.673008408
2084,2084,32558,6616040.886239138
2085,2085,32559,8250263.79224726
2086,2086,32560,6798909.031110499
2087,2087,32561,5902332.60068055
2088,2088,32562,12329866.945354613
2089,2089,32563,7100975.249301879
2090,2090,32564,5668078.907756755
2091,2091,32565,7391865.606944247
2092,2092,32566,4200451.5356860915
2093,2093,32567,5118486.110097261
2094,2094,32568,9545118.24524493
2095,2095,32569,7135556.131577314
2096,2096,32570,5211616.661742297
2097,2097,32571,7192962.675964993
2098,2098,32572,7117735.788823113
2099,2099,32573,8890362.79464999
2100,2100,32574,9694092.479669241
2101,2101,32575,7452471.876519405
2102,2102,32576,6410279.558599067
2103,2103,32577,4129419.166039781
2104,2104,32578,7154055.684789914
2105,2105,32579,8396639.966393152
2106,2106,32580,6506621.502832222
2107,2107,32581,4620953.466553951
2108,2108,32582,6786912.147880151
2109,2109,32583,7538545.256252419
2110,2110,32584,3982608.2716851174
2111,2111,32585,4154724.1251888
2112,2112,32586,5833767.796029629
2113,2113,32587,6631829.6697862055
2114,2114,32588,6523997.091731622
2115,2115,32589,2756428.548655713
2116,2116,32590,8991910.569360035
2117,2117,32591,6599078.452920796
2118,2118,32592,4233615.247548357
2119,2119,32593,3396407.9296906767
2120,2120,32594,4792769.189737131
2121,2121,32595,6457683.422592761
2122,2122,32596,9896595.97627085
2123,2123,32597,8473706.809160449
2124,2124,32598,8998644.811945988
2125,2125,32599,5773911.217679827
2126,2126,32600,8415524.347159734
2127,2127,32601,6296341.065118238
2128,2128,32602,9661366.20896044
2129,2129,32603,8026590.687011586
2130,2130,32604,5474387.641040078
2131,2131,32605,4303954.2738010185
2132,2132,32606,5507737.895124176
2133,2133,32607,7192954.660335307
2134,2134,32608,8534429.481463159
2135,2135,32609,8367706.263032316
2136,2136,32610,7736300.351561577
2137,2137,32611,7356406.151044249
2138,2138,32612,4395849.754983908
2139,2139,32613,5934175.48454353
2140,2140,32614,9650176.623969518
2141,2141,32615,3987861.180361168
2142,2142,32616,8323753.243710487
2143,2143,32617,8663723.439580508
2144,2144,32618,5935170.04882888
2145,2145,32619,4072353.129743712
2146,2146,32620,8159039.476991708
2147,2147,32621,6225615.830601459
2148,2148,32622,13685088.561108302
2149,2149,32623,9714701.627507322
2150,2150,32624,11749280.36659589
2151,2151,32625,8941290.655826522
2152,2152,32626,8827005.8724742
2153,2153,32627,7355993.851083287
2154,2154,32628,7910715.259558732
2155,2155,32629,11949875.389215983
2156,2156,32630,6319644.905161913
2157,2157,32631,6118983.880250242
2158,2158,32632,8208905.371096214
2159,2159,32633,7752344.326036849
2160,2160,32634,5833559.565863356
2161,2161,32635,11717960.089824932
2162,2162,32636,5106602.033001541
2163,2163,32637,8940681.463999188
2164,2164,32638,5550253.54761727
2165,2165,32639,7347637.119285768
2166,2166,32640,6667134.456174139
2167,2167,32641,6818994.959175189
2168,2168,32642,7475625.585784102
2169,2169,32643,10161913.089603905
2170,2170,32644,5989665.075368062
2171,2171,32645,5858831.085752515
2172,2172,32646,8404559.015492477
2173,2173,32647,12350540.014086913
2174,2174,32648,6688943.842867122
2175,2175,32649,6153949.152822495
2176,2176,32650,7628734.705864562
2177,2177,32651,1982556.9618487991
2178,2178,32652,9882709.236456905
2179,2179,32653,12995424.081154373
2180,2180,32654,5799817.678021706
2181,2181,32655,12379643.74488313
2182,2182,32656,5002540.578385934
2183,2183,32657,6245334.733512908
2184,2184,32658,6842552.704138547
2185,2185,32659,4115820.7476422754
2186,2186,32660,7796451.514388573
2187,2187,32661,8285291.67183761
2188,2188,32662,12517483.606106808
2189,2189,32663,9498217.535664476
2190,2190,32664,11129886.251011336
2191,2191,32665,12299433.848375397
2192,2192,32666,7782098.326987586
2193,2193,32667,6946342.819567399
2194,2194,32668,6479237.443152812
2195,2195,32669,9815843.35387295
2196,2196,32670,8383721.256449972
2197,2197,32671,6259094.56970372
2198,2198,32672,5562830.618534245
2199,2199,32673,9903164.320573574
2200,2200,32674,6815873.907689963
2201,2201,32675,4445867.2054601405
2202,2202,32676,5896621.572194491
2203,2203,32677,4996343.962806318
2204,2204,32678,10886774.133774262
2205,2205,32679,4260893.008092683
2206,2206,32680,16535217.47966576
2207,2207,32681,9660018.772444203
2208,2208,32682,6626710.645441814
2209,2209,32683,17299149.620780382
2210,2210,32684,8612652.725702137
2211,2211,32685,7201585.4924166845
2212,2212,32686,6710410.297794305
2213,2213,32687,5887049.096990083
2214,2214,32688,6715576.126722643
2215,2215,32689,6732166.080416136
2216,2216,32690,7626816.188096568
2217,2217,32691,8877204.874575488
2218,2218,32692,11023142.57325222
2219,2219,32693,8471952.814620553
2220,2220,32694,7935975.250700997
2221,2221,32695,9521366.298620591
2222,2222,32696,4430203.223177682
2223,2223,32697,7505868.012665778
2224,2224,32698,6384965.914112468
2225,2225,32699,6442043.897056549
2226,2226,32700,9118721.550342558
2227,2227,32701,11667672.520847168
2228,2228,32702,10310343.064850634
2229,2229,32703,9239370.96553306
2230,2230,32704,11141319.846097713
2231,2231,32705,10068212.555518826
2232,2232,32706,5865239.768868516
2233,2233,32707,8317984.355602684
2234,2234,32708,7149315.334936099
2235,2235,32709,6292254.211010598
2236,2236,32710,11659718.769497184
2237,2237,32711,5790076.957838497
2238,2238,32712,8926328.419020608
2239,2239,32713,5336855.562015057
2240,2240,32714,7407142.693837327
2241,2241,32715,4255112.948289108
2242,2242,32716,4263252.076272077
2243,2243,32717,8927812.81452602
2244,2244,32718,9559727.238401294
2245,2245,32719,7341714.291627722
2246,2246,32720,4865363.107175827
2247,2247,32721,14267025.365892537
2248,2248,32722,6697560.362938045
2249,2249,32723,5773641.098392802
2250,2250,32724,7675911.187583713
2251,2251,32725,12576126.912188705
2252,2252,32726,5153485.390283848
2253,2253,32727,4830079.5161246
2254,2254,32728,10481614.292432696
2255,2255,32729,6274358.460910722
2256,2256,32730,11003289.08499937
2257,2257,32731,6326298.620530225
2258,2258,32732,5215086.438141927
2259,2259,32733,6362362.2911563935
2260,2260,32734,5945734.130378864
2261,2261,32735,7034060.847780703
2262,2262,32736,4323613.499517884
2263,2263,32737,6729834.150574976
2264,2264,32738,8697554.76908007
2265,2265,32739,37688578.32452159
2266,2266,32740,6337393.423465159
2267,2267,32741,5853624.711671666
2268,2268,32742,12009829.057179766
2269,2269,32743,6259975.256638313
2270,2270,32744,15353198.059906224
2271,2271,32745,6833046.737660431
2272,2272,32746,11470827.289217005
2273,2273,32747,7229596.455010246
2274,2274,32748,4698971.077159655
2275,2275,32749,3473515.0907408046
2276,2276,32750,10161357.184818523
2277,2277,32751,7044626.8149239225
2278,2278,32752,20143518.50391822
2279,2279,32753,6981959.006895443
2280,2280,32754,8935542.967954202
2281,2281,32755,9185962.524528878
2282,2282,32756,8296934.2391278185
2283,2283,32757,11463398.272581004
2284,2284,32758,8685560.181814536
2285,2285,32759,5791039.389819811
2286,2286,32760,5860197.859436694
2287,2287,32761,5767863.225925738
2288,2288,32762,8534054.160765845
2289,2289,32763,6218252.878798113
2290,2290,32764,6656412.916561983
2291,2291,32765,4430705.282915352
2292,2292,32766,7388664.827196747
2293,2293,32767,6498702.370262633
2294,2294,32768,6927385.67469784
2295,2295,32769,6543252.943049623
2296,2296,32770,7175802.380343355
2297,2297,32771,12248024.84808673
2298,2298,32772,14811981.039482737
2299,2299,32773,5476440.761135524
2300,2300,32774,8096526.12055242
2301,2301,32775,6931034.950041527
2302,2302,32776,5474750.276062858
2303,2303,32777,5180782.173549653
2304,2304,32778,5540556.1177366115
2305,2305,32779,4258793.535275459
2306,2306,32780,7896549.6028775545
2307,2307,32781,10366970.616302036
2308,2308,32782,6017520.202877692
2309,2309,32783,10568751.924599743
2310,2310,32784,11600885.816689283
2311,2311,32785,8027852.472367348
2312,2312,32786,4560974.016774288
2313,2313,32787,10211510.443092424
2314,2314,32788,4785267.313805297
2315,2315,32789,6218860.407381562
2316,2316,32790,5979022.913698507
2317,2317,32791,5582573.30822094
2318,2318,32792,5593505.458620996
2319,2319,32793,13166780.414101327
2320,2320,32794,1916447.7709147218
2321,2321,32795,5877334.633919805
2322,2322,32796,8051884.25829004
2323,2323,32797,6257081.960887343
2324,2324,32798,7509978.231501136
2325,2325,32799,11380107.305693753
2326,2326,32800,3595747.6850135666
2327,2327,32801,6632503.618187415
2328,2328,32802,8385115.0689030755
2329,2329,32803,5346191.055935047
2330,2330,32804,9424589.72056476
2331,2331,32805,12847044.413476944
2332,2332,32806,5936881.4492748305
2333,2333,32807,5857888.319807086
2334,2334,32808,6411926.190239137
2335,2335,32809,8673523.991520053
2336,2336,32810,7423304.887461488
2337,2337,32811,8932550.52825997
2338,2338,32812,4534392.699081753
2339,2339,32813,7962930.971135309
2340,2340,32814,3719083.0554124857
2341,2341,32815,5869924.848583411
2342,2342,32816,4382912.117501861
2343,2343,32817,7053999.925683203
2344,2344,32818,9654788.200606931
2345,2345,32819,3465010.0977646564
2346,2346,32820,6150610.252458892
2347,2347,32821,12239901.225060321
2348,2348,32822,6494241.7375543825
2349,2349,32823,7839178.099930722
2350,2350,32824,7301346.100056872
2351,2351,32825,5683974.991730429
2352,2352,32826,10215828.437837847
2353,2353,32827,9753120.270787064
2354,2354,32828,8241832.746051483
2355,2355,32829,6888846.684925505
2356,2356,32830,4978550.491784673
2357,2357,32831,6604779.462854267
2358,2358,32832,4361705.657900832
2359,2359,32833,13041588.488426382
2360,2360,32834,10130053.094397333
2361,2361,32835,6729080.329982614
2362,2362,32836,5681647.631904005
2363,2363,32837,5661820.205471011
2364,2364,32838,5001151.168234084
2365,2365,32839,29663470.240962796
2366,2366,32840,7177603.085539613
2367,2367,32841,5126511.15637025
2368,2368,32842,6077309.348121021
2369,2369,32843,3807914.499061263
2370,2370,32844,5236305.492584675
2371,2371,32845,8850225.92375955
2372,2372,32846,9605070.53821906
2373,2373,32847,3270321.969573896
2374,2374,32848,12901075.446431182
2375,2375,32849,4798722.980131474
2376,2376,32850,8585205.017505132
2377,2377,32851,9368992.228740321
2378,2378,32852,3689669.316258583
2379,2379,32853,3923812.6018078476
2380,2380,32854,8955351.605406022
2381,2381,32855,8933139.082765436
2382,2382,32856,5035368.849276016
2383,2383,32857,9619864.115345903
2384,2384,32858,3179512.50240396
2385,2385,32859,6796948.773730054
2386,2386,32860,7123219.489087804
2387,2387,32861,5470209.144361827
2388,2388,32862,9832534.328493994
2389,2389,32863,6469012.806845753
2390,2390,32864,10246014.291788192
2391,2391,32865,9086514.83631803
2392,2392,32866,3266451.6729223332
2393,2393,32867,4985214.397729358
2394,2394,32868,9504363.653640704
2395,2395,32869,8547098.722080044
2396,2396,32870,6443628.683405906
2397,2397,32871,5909590.885643888
2398,2398,32872,10561761.905594163
2399,2399,32873,4800975.272667672
2400,2400,32874,6162468.908062868
2401,2401,32875,8861850.127365997
2402,2402,32876,5953367.2424394125
2403,2403,32877,10265969.483711226
2404,2404,32878,10654280.864584489
2405,2405,32879,3886333.818562668
2406,2406,32880,8138110.337469844
2407,2407,32881,8830350.959143123
2408,2408,32882,7250476.885942959
2409,2409,32883,5907510.708274879
2410,2410,32884,8574458.184166305
2411,2411,32885,4933983.754211501
2412,2412,32886,6057759.329155851
2413,2413,32887,5368342.558538195
2414,2414,32888,7964681.66665057
2415,2415,32889,5036439.435364524
2416,2416,32890,4456011.204306589
2417,2417,32891,6118180.226631261
2418,2418,32892,5689197.362361305
2419,2419,32893,10810157.374032287
2420,2420,32894,6346404.282759065
2421,2421,32895,8529586.1118722
2422,2422,32896,6197932.635503708
2423,2423,32897,3411657.3366634287
2424,2424,32898,10537582.953671826
2425,2425,32899,11458759.64208205
2426,2426,32900,5685674.991916381
2427,2427,32901,6975842.781838919
2428,2428,32902,7973236.149253124
2429,2429,32903,7876894.1008499125
2430,2430,32904,11435477.535574252
2431,2431,32905,6624580.572753682
2432,2432,32906,9181426.794372747
2433,2433,32907,4070902.008794141
2434,2434,32908,6919582.212731068
2435,2435,32909,3715492.605648013
2436,2436,32910,8566611.717965683
2437,2437,32911,7198846.341665668
2438,2438,32912,7029885.215101783
2439,2439,32913,6322959.966049511
2440,2440,32914,3943976.723099465
2441,2441,32915,6988782.285615337
2442,2442,32916,11880761.107061408
2443,2443,32917,4959736.300926517
2444,2444,32918,9858646.050636074
2445,2445,32919,13572261.191912899
2446,2446,32920,5286107.512089533
2447,2447,32921,5251899.9950399175
2448,2448,32922,6160523.4236319335
2449,2449,32923,5289679.620926018
2450,2450,32924,3333894.691286052
2451,2451,32925,5881062.48438649
2452,2452,32926,4163552.2425180627
2453,2453,32927,11153338.976690114
2454,2454,32928,9443404.07260838
2455,2455,32929,10924623.369971564
2456,2456,32930,5501296.770013932
2457,2457,32931,7413689.6442604745
2458,2458,32932,6823781.964079452
2459,2459,32933,5774371.623659903
2460,2460,32934,5006785.313293915
2461,2461,32935,11856318.643679095
2462,2462,32936,6259480.702462658
2463,2463,32937,4588565.148306042
2464,2464,32938,9368750.552308692
2465,2465,32939,4618779.173656546
2466,2466,32940,6711201.182383799
2467,2467,32941,20214107.17784316
2468,2468,32942,6759859.689059128
2469,2469,32943,5294622.071779284
2470,2470,32944,5309250.681178892
2471,2471,32945,5767152.928616711
2472,2472,32946,8225974.431691948
2473,2473,32947,7917230.240300865
2474,2474,32948,11670703.4002119
2475,2475,32949,7447812.663776488
2476,2476,32950,4871655.668882103
2477,2477,32951,8259553.8619422745
2478,2478,32952,8438482.63963166
2479,2479,32953,7147698.8157436205
2480,2480,32954,8605697.127965713
2481,2481,32955,10584509.213992972
2482,2482,32956,6583828.80122183
2483,2483,32957,10324540.941701986
2484,2484,32958,10506926.624056675
2485,2485,32959,11700699.305838209
2486,2486,32960,6260254.771818413
2487,2487,32961,10263388.200783473
2488,2488,32962,4584268.657867505
2489,2489,32963,8898172.20528713
2490,2490,32964,5905365.096169029
2491,2491,32965,9676091.831578726
2492,2492,32966,6110646.15593644
2493,2493,32967,7481026.551745126
2494,2494,32968,6706918.703171559
2495,2495,32969,6551579.147812437
2496,2496,32970,7055924.75407136
2497,2497,32971,6102787.478123901
2498,2498,32972,4737245.828512829
2499,2499,32973,6739678.731987966
2500,2500,32974,9028670.803788386
2501,2501,32975,8577468.520416431
2502,2502,32976,7569681.708458522
2503,2503,32977,5610771.400673134
2504,2504,32978,6816610.4841637295
2505,2505,32979,6220866.133622442
2506,2506,32980,5934191.386479281
2507,2507,32981,5731831.995438734
2508,2508,32982,6592385.480965363
2509,2509,32983,7921226.239032571
2510,2510,32984,5238954.272682135
2511,2511,32985,5102034.152350018
2512,2512,32986,5863204.547998665
2513,2513,32987,8977912.137424769
2514,2514,32988,7729924.499320068
2515,2515,32989,4914022.6114968555
2516,2516,32990,9239423.325531134
2517,2517,32991,4013186.1088145208
2518,2518,32992,5903861.469718356
2519,2519,32993,5432773.634926468
2520,2520,32994,3350433.178128233
2521,2521,32995,8382571.4348504795
2522,2522,32996,9479530.181161283
2523,2523,32997,9449345.65818193
2524,2524,32998,15796651.812127328
2525,2525,32999,3710473.011757979
2526,2526,33000,5899102.956342415
2527,2527,33001,5550018.852811785
2528,2528,33002,7358614.863551618
2529,2529,33003,4726481.022044552
2530,2530,33004,7124294.3262596885
2531,2531,33005,8847053.996761676
2532,2532,33006,15165772.102814041
2533,2533,33007,5556798.231873665
2534,2534,33008,4196276.977931642
2535,2535,33009,7172959.691786046
2536,2536,33010,5808437.041453165
2537,2537,33011,4206753.19515074
2538,2538,33012,5108901.471928039
2539,2539,33013,4455747.356377888
2540,2540,33014,6485526.00316017
2541,2541,33015,4761125.395522883
2542,2542,33016,5690367.740128642
2543,2543,33017,4642901.237815453
2544,2544,33018,6371498.105268881
2545,2545,33019,6083434.760164993
2546,2546,33020,7614094.366370237
2547,2547,33021,6816532.644596058
2548,2548,33022,7584752.138286431
2549,2549,33023,8144541.003396526
2550,2550,33024,11818849.588237995
2551,2551,33025,4977693.2947319355
2552,2552,33026,5338928.280670669
2553,2553,33027,5039611.481365726
2554,2554,33028,6415178.1350483885
2555,2555,33029,8345713.878014747
2556,2556,33030,8198663.907136575
2557,2557,33031,5434196.325351448
2558,2558,33032,11374861.65821623
2559,2559,33033,9244262.857142918
2560,2560,33034,4549262.402044864
2561,2561,33035,7143496.1394506795
2562,2562,33036,5950770.6052514445
2563,2563,33037,8557528.495244248
2564,2564,33038,7132506.521713858
2565,2565,33039,9704258.649981208
2566,2566,33040,12203135.829262765
2567,2567,33041,3580891.850153635
2568,2568,33042,10379871.83549761
2569,2569,33043,7231393.502650356
2570,2570,33044,7277289.725658153
2571,2571,33045,9902044.23300942
2572,2572,33046,7409698.598007034
2573,2573,33047,8805337.768937092
2574,2574,33048,9850776.62726802
2575,2575,33049,18215596.187789187
2576,2576,33050,9489808.228135973
2577,2577,33051,6304415.474532875
2578,2578,33052,10228780.358378395
2579,2579,33053,8671425.015837694
2580,2580,33054,5312534.968853198
2581,2581,33055,11175388.751527
2582,2582,33056,5975441.354169659
2583,2583,33057,10313029.050274814
2584,2584,33058,6485451.952590006
2585,2585,33059,11053897.989707068
2586,2586,33060,5535188.07825814
2587,2587,33061,4515374.802590494
2588,2588,33062,8602622.183455274
2589,2589,33063,7876478.990484819
2590,2590,33064,5768001.7228206685
2591,2591,33065,7756263.3730313815
2592,2592,33066,10137824.11047738
2593,2593,33067,5824679.032964815
2594,2594,33068,7614660.949262627
2595,2595,33069,13226612.257981425
2596,2596,33070,9029188.1508653
2597,2597,33071,12304687.699179936
2598,2598,33072,6525630.972345239
2599,2599,33073,3961887.268709569
2600,2600,33074,11865802.914176226
2601,2601,33075,6256020.275765947
2602,2602,33076,6989733.910625346
2603,2603,33077,10978775.293336693
2604,2604,33078,5361660.582773636
2605,2605,33079,10500505.298026845
2606,2606,33080,7160347.284944972
2607,2607,33081,15646545.378986046
2608,2608,33082,8521798.011389317
2609,2609,33083,7106022.24299959
2610,2610,33084,5163807.663458004
2611,2611,33085,9176737.201534158
2612,2612,33086,12771643.114452356
2613,2613,33087,5975324.468496177
2614,2614,33088,4326525.873406452
2615,2615,33089,11607540.64838435
2616,2616,33090,9188799.48142332
2617,2617,33091,5374458.519489778
2618,2618,33092,5480659.200290156
2619,2619,33093,15359739.997317659
2620,2620,33094,4863576.808348004
2621,2621,33095,4886282.835627453
2622,2622,33096,11154926.00012264
2623,2623,33097,6008472.470558176
2624,2624,33098,6247910.973441651
2625,2625,33099,8025491.091991391
2626,2626,33100,7316212.679269087
2627,2627,33101,5993247.483869581
2628,2628,33102,5778210.161445063
2629,2629,33103,3265138.937223135
2630,2630,33104,3938447.7739818683
2631,2631,33105,10626075.982359538
2632,2632,33106,4943340.612763667
2633,2633,33107,4009361.2217218326
2634,2634,33108,13030672.559179574
2635,2635,33109,7580834.954915727
2636,2636,33110,5666814.6014946485
2637,2637,33111,6323627.040047867
2638,2638,33112,4722310.76169118
2639,2639,33113,8211558.545617181
2640,2640,33114,5296436.877622607
2641,2641,33115,10873721.212027412
2642,2642,33116,5879226.461663165
2643,2643,33117,6052439.848066317
2644,2644,33118,11327769.243437085
2645,2645,33119,13978912.583564796
2646,2646,33120,2679681.7149647065
2647,2647,33121,7285382.9415887995
2648,2648,33122,5524068.36848285
2649,2649,33123,26240020.835621804
2650,2650,33124,3495572.2818633434
2651,2651,33125,8181844.395044896
2652,2652,33126,5985218.381775527
2653,2653,33127,7117344.636487253
2654,2654,33128,7188705.522509716
2655,2655,33129,13014554.166656677
2656,2656,33130,8145069.909514229
2657,2657,33131,9178127.101357209
2658,2658,33132,5007718.170763108
2659,2659,33133,18980936.182707477
2660,2660,33134,8370417.370338813
2661,2661,33135,9763188.608190255
2662,2662,33136,9117823.808773046
2663,2663,33137,4188271.1270574257
2664,2664,33138,13593418.196982864
2665,2665,33139,7211174.931768832
2666,2666,33140,8164537.892125892
2667,2667,33141,9500022.75524826
2668,2668,33142,9592478.035796717
2669,2669,33143,3387280.346389813
2670,2670,33144,5146396.492656041
2671,2671,33145,8081706.7441435335
2672,2672,33146,6428424.808435454
2673,2673,33147,4156238.126831887
2674,2674,33148,6611894.052483597
2675,2675,33149,13526035.710869147
2676,2676,33150,5500599.61253701
2677,2677,33151,6833258.6324705025
2678,2678,33152,14281948.066855375
2679,2679,33153,10045706.611300103
2680,2680,33154,9769235.867796142
2681,2681,33155,12019062.703253578
2682,2682,33156,9093371.690793335
2683,2683,33157,5848478.765647312
2684,2684,33158,16592502.625480613
2685,2685,33159,4696223.619938939
2686,2686,33160,4546416.152187162
2687,2687,33161,7725897.624891444
2688,2688,33162,8746773.348767092
2689,2689,33163,6360918.036676817
2690,2690,33164,5697728.0189523
2691,2691,33165,8824546.48599195
2692,2692,33166,6371536.992964203
2693,2693,33167,5546068.662038279
2694,2694,33168,7476840.658977318
2695,2695,33169,4972813.783422364
2696,2696,33170,7228291.111378268
2697,2697,33171,8359004.552395091
2698,2698,33172,11604616.076480217
2699,2699,33173,4471949.005788801
2700,2700,33174,7302318.591883938
2701,2701,33175,3608189.0766510298
2702,2702,33176,7185076.974228016
2703,2703,33177,7924095.629109358
2704,2704,33178,8335643.1427388145
2705,2705,33179,13777448.337744104
2706,2706,33180,6710298.876725591
2707,2707,33181,6710561.28573857
2708,2708,33182,5958561.250060827
2709,2709,33183,5724422.155040006
2710,2710,33184,5541593.059868085
2711,2711,33185,8837786.793036802
2712,2712,33186,5386025.048244952
2713,2713,33187,6789375.545560349
2714,2714,33188,7728020.208698769
2715,2715,33189,12327230.182187589
2716,2716,33190,6835889.023912304
2717,2717,33191,15021766.872969205
2718,2718,33192,9337974.289183138
2719,2719,33193,7484268.829154048
2720,2720,33194,4858171.434770354
2721,2721,33195,8917826.951255657
2722,2722,33196,5156494.05514872
2723,2723,33197,7675104.150656692
2724,2724,33198,5647721.002339401
2725,2725,33199,7859464.483571252
2726,2726,33200,3905432.775115777
2727,2727,33201,7836166.4896158045
2728,2728,33202,12243619.53056679
2729,2729,33203,9528941.05695716
2730,2730,33204,6554902.890644738
2731,2731,33205,6179804.573295006
2732,2732,33206,7302867.089899656
2733,2733,33207,10749995.728333775
2734,2734,33208,10531839.328540169
2735,2735,33209,8199185.394187721
2736,2736,33210,2655788.487936657
2737,2737,33211,7401395.054817784
2738,2738,33212,6302012.389373067
2739,2739,33213,5499988.538475025
2740,2740,33214,10379117.476688305
2741,2741,33215,5274572.726654496
2742,2742,33216,4913130.299256456
2743,2743,33217,4284274.344210045
2744,2744,33218,6372317.078246484
2745,2745,33219,3700331.1564163268
2746,2746,33220,7250476.885942959
2747,2747,33221,4581012.635285214
2748,2748,33222,5697270.701288446
2749,2749,33223,1951202.2887079932
2750,2750,33224,11628418.212048043
2751,2751,33225,6778598.12944546
2752,2752,33226,5952741.971243319
2753,2753,33227,4666256.206818943
2754,2754,33228,4673130.7901520915
2755,2755,33229,7155234.1878486695
2756,2756,33230,6940794.310404887
2757,2757,33231,8209764.7797048
2758,2758,33232,9058849.90621153
2759,2759,33233,8853853.32388331
2760,2760,33234,11861404.299855074
2761,2761,33235,8307036.147053841
2762,2762,33236,8501467.534800857
2763,2763,33237,13286427.397639394
2764,2764,33238,10420903.225096202
2765,2765,33239,7963233.420035313
2766,2766,33240,6596560.887518009
2767,2767,33241,6625209.304514278
2768,2768,33242,4788691.368023859
2769,2769,33243,4861549.543352946
2770,2770,33244,12644629.768761313
2771,2771,33245,7212698.728849903
2772,2772,33246,7070119.619606647
2773,2773,33247,4569195.064028445
2774,2774,33248,10784717.511750292
2775,2775,33249,16685916.419684635
2776,2776,33250,12910977.286649633
2777,2777,33251,8491271.172600098
2778,2778,33252,10994749.185150145
2779,2779,33253,6257173.066518974
2780,2780,33254,5614713.641274552
2781,2781,33255,8144824.455568984
2782,2782,33256,9688517.191411063
2783,2783,33257,6234252.166619385
2784,2784,33258,18535274.381806932
2785,2785,33259,5831777.870836199
2786,2786,33260,4971562.191448973
2787,2787,33261,9973042.342071576
2788,2788,33262,6366476.2018565815
2789,2789,33263,6852155.489785817
2790,2790,33264,9326514.50097089
2791,2791,33265,10777959.466879698
2792,2792,33266,7710388.216745299
2793,2793,33267,7959659.033190003
2794,2794,33268,6688565.937615307
2795,2795,33269,11701844.933187045
2796,2796,33270,3152061.150482638
2797,2797,33271,4781367.904309646
2798,2798,33272,5384807.108728188
2799,2799,33273,7156099.6189081855
2800,2800,33274,6731901.877472492
2801,2801,33275,8009589.761875063
2802,2802,33276,11683235.334726352
2803,2803,33277,6803662.221503698
2804,2804,33278,2466666.9828850906
2805,2805,33279,7426661.52707654
2806,2806,33280,6593817.8504401045
2807,2807,33281,6557370.428402737
2808,2808,33282,7966889.727685539
2809,2809,33283,7355453.946115551
2810,2810,33284,7340134.452100762
2811,2811,33285,11921109.06032499
2812,2812,33286,6350901.0170027055
2813,2813,33287,3242177.2167620785
2814,2814,33288,12790500.382542843
2815,2815,33289,5224081.024939434
2816,2816,33290,6119961.757305575
2817,2817,33291,5300504.052920966
2818,2818,33292,9435610.756352877
2819,2819,33293,5912557.132173246
2820,2820,33294,6289742.699520386
2821,2821,33295,4638838.281255438
2822,2822,33296,4481030.226326072
2823,2823,33297,8071977.820458976
2824,2824,33298,10030185.194019647
2825,2825,33299,13407066.905177278
2826,2826,33300,3719083.0554124857
2827,2827,33301,10278462.466934612
2828,2828,33302,4136691.183049677
2829,2829,33303,14434626.54891117
2830,2830,33304,11663552.00202996
2831,2831,33305,6963169.03823393
2832,2832,33306,7425797.399242343
2833,2833,33307,8134155.665770013
2834,2834,33308,7932046.2745073745
2835,2835,33309,6443792.645086008
2836,2836,33310,18433857.265480142
2837,2837,33311,7264262.434595823
2838,2838,33312,5138020.627004808
2839,2839,33313,5941697.619740773
2840,2840,33314,12641400.36862169
2841,2841,33315,9769178.271189898
2842,2842,33316,8488543.306703564
2843,2843,33317,7565815.765222359
2844,2844,33318,8307820.260420502
2845,2845,33319,5982731.475264512
2846,2846,33320,8106914.090693511
2847,2847,33321,6361079.335979393
2848,2848,33322,5059203.646968433
2849,2849,33323,8294806.910817736
2850,2850,33324,11296583.591735156
2851,2851,33325,11381874.022179151
2852,2852,33326,7031000.570051847
2853,2853,33327,7246421.269398928
2854,2854,33328,7417680.066787454
2855,2855,33329,10484577.698293146
2856,2856,33330,4202018.5931501975
2857,2857,33331,13553646.08889668
